row_id;bin;borough;neighborhood;zipcode;map_pluto_bbl;bldgclass;bldgclass_group;landuse;landuse_label;centroid_lon;centroid_lat;numfloors;height_roof;construction_year;ground_elevation;shape_area;distance_to_sidewalk_m;delivery_point_source;amr_accessibility_probability_estimated;amr_index_estimated
14211;1045192;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014517501;RM;R;4;Mixed residential/commercial;-73.95581424;40.77169226;31;336;2000;42;;0.315206299;addresspoint;0.957648516;95.76485161
14212;1077715;Manhattan;East Village;Unknown;1004580027;S9;S;4;Mixed residential/commercial;-73.99029562;40.72546202;4;50.38;1867;37;220;2.83497023;addresspoint;0.613661085;61.36610848
14213;1016141;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008460066;Y1;Y;8;Public facilities;-73.99100135;40.73796575;3;54.73;1895;40;323.3007813;0.669649127;addresspoint;0.759480972;75.94809725
14214;1088495;Manhattan;East Village;Unknown;1003967501;RM;R;4;Mixed residential/commercial;-73.97825262;40.7288045;8;14.91;2008;11;481;8.65438839;centroid_fallback;0.911757219;91.17572185
14215;1086922;Manhattan;Upper East Side-Yorkville;Unknown;1015660036;W2;W;8;Public facilities;-73.94801593;40.77696276;4;68.64;1894;36;;1.405902487;addresspoint;0.359866827;35.98668271
14216;1043068;Manhattan;Upper East Side-Carnegie Hill;Unknown;1014080146;B1;B;1;One & two family;-73.96068372;40.77129811;5;46.72;1910;55;182.5703125;4.144122679;addresspoint;0.085146565;8.514656519
14217;1043806;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014160036;A4;A;1;One & two family;-73.96412779;40.76280351;4;42.55;1868;62;139.6484375;3.068326874;addresspoint;0.107189309;10.71893087
14218;1031156;Manhattan;Upper West Side (Central);Unknown;1011950063;C1;C;2;Multi-family walk-up;-73.97388257;40.78360245;5;60.24;1891;86;428.90625;1.456243427;addresspoint;0.127868392;12.78683924
14219;1079667;Manhattan;Lower East Side;Unknown;1003440060;M1;M;8;Public facilities;-73.98222588;40.71934712;5;73.19;1900;17;818.7617188;1.496386759;addresspoint;0.442819967;44.28199673
14220;1002640;Manhattan;SoHo-Little Italy-Hudson Square;Unknown;1002050018;C7;C;4;Mixed residential/commercial;-73.99765611;40.71786932;6;66.95;1910;34;282.7773438;0.804979901;addresspoint;0.655496922;65.54969218
14221;1024940;Manhattan;Hell's Kitchen;Unknown;1010330018;S5;S;4;Mixed residential/commercial;-73.9909237;40.75802211;5;59.28;1910;40;365.265625;2.209564711;addresspoint;0.726139782;72.61397817
14222;1064014;Manhattan;Washington Heights (North);Unknown;1021680061;C1;C;2;Multi-family walk-up;-73.93095026;40.8548607;5;55.47;1920;201;755.0039063;2.745621502;addresspoint;0.122913614;12.29136136
14223;1060932;Manhattan;Hamilton Heights-Sugar Hill;Unknown;1020500021;B1;B;1;One & two family;-73.94693493;40.8232018;4;54.52;1890;115;179.6757813;8.65612774;addresspoint;0.047594785;4.75947848
14224;1039975;Manhattan;East Midtown-Turtle Bay;Unknown;1013480049;D6;D;4;Mixed residential/commercial;-73.96534471;40.7579518;32;300.22;1975;46;;6.971807329;addresspoint;0.932923473;93.29234725
14225;1033144;Manhattan;Upper West Side (Central);Unknown;1012330060;C6;C;2;Multi-family walk-up;-73.97750303;40.78847342;5;57.34;1896;70;199.4492188;1.878041621;addresspoint;0.12931905;12.93190497
14226;1001077;Manhattan;Financial District-Battery Park City;Unknown;1000630020;K2;K;5;Commercial & office;-74.01010458;40.71013245;5;63.81;1920;32;397.640625;1.740602227;addresspoint;0.798461018;79.84610185
14227;1062501;Manhattan;Washington Heights (South);Unknown;1021080016;C1;C;2;Multi-family walk-up;-73.9401623;40.83344746;6;62.4746217;1898;150;481.1210938;2.405627592;addresspoint;0.117329239;11.73292388
14228;1010522;Manhattan;West Village;Unknown;1006060017;K4;K;4;Mixed residential/commercial;-74.00024432;40.73556511;3;40.78;1854;23;189.6171875;1.848754821;addresspoint;0.653801369;65.38013692
14229;1081141;Manhattan;Midtown-Times Square;Unknown;1012730033;K3;K;5;Commercial & office;-73.97393434;40.76368336;9;137.57;1928;49;829.2070313;0.477762393;addresspoint;0.856896354;85.68963538
14230;1059395;Manhattan;Harlem (North);Unknown;1019557501;RD;R;3;Multi-family elevator;-73.95040375;40.81274261;5;61;1910;35;198.6171875;2.647409817;addresspoint;0.428516088;42.85160884
14231;1060042;Manhattan;Harlem (North);Unknown;1020070048;C4;C;2;Multi-family walk-up;-73.94055653;40.81709177;5;58.32;1910;26;297.7226563;2.783090009;addresspoint;0.224110764;22.41107645
14232;1064157;Manhattan;Washington Heights (North);Unknown;1021740020;D7;D;4;Mixed residential/commercial;-73.92791007;40.86256986;6;69.81;1920;25;;1.566829401;addresspoint;0.774082551;77.40825511
14233;1077036;Manhattan;Murray Hill-Kips Bay;Unknown;1008920037;D6;D;4;Mixed residential/commercial;-73.97749634;40.74749183;6;26.28;1910;45;82.09375;25.04699691;centroid_fallback;0.55038666;55.03866599
14234;1056379;Manhattan;Upper West Side (Central);Unknown;1018690033;C7;C;4;Mixed residential/commercial;-73.96989179;40.79519967;5;59.71;1920;91;275.8671875;3.797064978;addresspoint;0.585357283;58.53572827
14235;1062553;Manhattan;Washington Heights (South);Unknown;1021090058;B2;B;1;One & two family;-73.93970267;40.8347691;2;34.10963601;1882;169;109.3632813;1.477347269;addresspoint;0.053789636;5.378963631
14236;1013538;Manhattan;Chelsea-Hudson Yards;Unknown;1007540063;G1;G;10;Parking facilities;-73.9965501;40.75079471;8;77.249841;1972;38;;0.782827783;addresspoint;0.830090574;83.00905743
14237;1051265;Manhattan;Upper East Side-Yorkville;Unknown;1015830015;D4;D;3;Multi-family elevator;-73.94539597;40.77551032;21;191.81;1960;29;;1.84355394;addresspoint;0.823405842;82.34058417
14238;1079524;Manhattan;Upper West Side (Central);Unknown;1012130051;C7;C;4;Mixed residential/commercial;-73.97549047;40.78509173;6;66.3;1900;83;485.4765625;0.73577204;addresspoint;0.62622232;62.62223198
14239;1004290;Manhattan;Lower East Side;Unknown;1003530027;C3;C;2;Multi-family walk-up;-73.98701817;40.71939998;4;46.64;1920;28;114.4414063;2.096507274;addresspoint;0.132106902;13.21069016
14240;1076314;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014477501;RM;R;4;Mixed residential/commercial;-73.95788143;40.76894593;17;162;1961;44;;2.889793899;addresspoint;0.892948039;89.29480386
14241;1001995;Manhattan;Tribeca-Civic Center;Unknown;1001790021;D0;D;3;Multi-family elevator;-74.00825049;40.71858948;7;85.2;1885;13;710.7578125;1.627174768;addresspoint;0.823373625;82.33736246
14242;1002412;Manhattan;Chinatown-Two Bridges;Unknown;1002010017;K4;K;4;Mixed residential/commercial;-73.99741793;40.71646899;3;30.01;1915;40;137.5234375;1.001537593;addresspoint;0.736920718;73.69207184
14243;1005567;Manhattan;Lower East Side;Unknown;1004180040;C7;C;4;Mixed residential/commercial;-73.99222731;40.71854866;7;78.86;1900;40;345.2890625;0.232729173;addresspoint;0.657552334;65.75523337
14244;1018121;Manhattan;Gramercy;Unknown;1008810064;C7;C;4;Mixed residential/commercial;-73.9833138;40.74102588;5;61.26;1910;31;315.671875;0.857074321;addresspoint;0.645022908;64.50229077
14245;1048817;Manhattan;Upper East Side-Yorkville;Unknown;1015330030;C5;C;2;Multi-family walk-up;-73.9514369;40.77924815;5;53.36;1910;61;277.4023438;2.593255376;addresspoint;0.220897327;22.08973273
14246;1043809;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014160039;A4;A;1;One & two family;-73.96439647;40.76288604;4;54.37;1870;61;185.6328125;3.010062019;addresspoint;0.106636218;10.66362182
14247;1001400;Manhattan;Tribeca-Civic Center;Unknown;1001240007;D7;D;4;Mixed residential/commercial;-74.0083951;40.71325634;5;72.19;1920;33;661.765625;3.654870067;addresspoint;0.784031423;78.40314233
14248;1031318;Manhattan;Upper West Side (Central);Unknown;1011980041;C5;C;2;Multi-family walk-up;-73.97076348;40.78479997;4;60.34;1887;101;188.2070313;2.054548777;addresspoint;0.145448826;14.54488256
14249;1083311;Manhattan;Harlem (South);Unknown;1015960001;D9;D;3;Multi-family elevator;-73.94987954;40.79924555;13;137.828831;1952;22;;10.86130948;addresspoint;0.713348345;71.33483448
14250;1018458;Manhattan;Murray Hill-Kips Bay;Unknown;1008877501;R4;R;3;Multi-family elevator;-73.98211039;40.74512292;9;83;1920;37;231.3554688;3.06565174;addresspoint;0.578004103;57.80041033
14251;1077699;Manhattan;East Village;Unknown;1004510053;C7;C;4;Mixed residential/commercial;-73.98614369;40.72907532;5;24.38;1900;28;105.265625;25.04239809;centroid_fallback;0.516119827;51.61198272
14252;1064254;Manhattan;Washington Heights (North);Unknown;1021760001;C1;C;2;Multi-family walk-up;-73.93917272;40.84792085;5;59.25067571;1925;195;574.1835938;1.287543141;addresspoint;0.11771257;11.77125696
14253;1079265;Manhattan;Chinatown-Two Bridges;Unknown;1001640048;C7;C;4;Mixed residential/commercial;-73.9991234;40.71418593;6;60.17;1915;25;100.5742188;25.68411725;centroid_fallback;0.525500905;52.55009052
14254;1001904;Manhattan;Tribeca-Civic Center;Unknown;1001740028;D9;D;3;Multi-family elevator;-74.00436551;40.71764007;5;77.89;1861;27;588.65625;2.22224391;addresspoint;0.51770874;51.77087396
14255;1051929;Manhattan;East Harlem (South);Unknown;1016310040;C7;C;4;Mixed residential/commercial;-73.94598787;40.79029202;4;47.1260455;1910;9;321.1992188;0.891372884;addresspoint;0.656937413;65.69374134
14256;1029952;Manhattan;Upper West Side-Lincoln Square;Unknown;1011440049;C5;C;2;Multi-family walk-up;-73.9798519;40.77851927;4;60.11;1883;76;254.6015625;2.973186232;addresspoint;0.158171599;15.81715986
14257;1090821;Manhattan;East Harlem (North);Unknown;1017920028;G2;G;7;Transportation/utility;-73.93298387;40.80487152;3;60;2021;14;964.4726563;0.622506487;addresspoint;0.88499765;88.49976496
14258;1082031;Manhattan;Tribeca-Civic Center;Unknown;1001370001;D6;D;4;Mixed residential/commercial;-74.00965549;40.7153308;5;66.84;1935;24;186.3867188;2.214528039;addresspoint;0.671307893;67.13078929
14259;1084292;Manhattan;Hell's Kitchen;Unknown;1010560052;D1;D;3;Multi-family elevator;-73.99226366;40.76220891;5;58.33377978;1940;39;344.8398438;1.129721676;addresspoint;0.502647255;50.26472551
14260;1083941;Manhattan;East Harlem (South);Unknown;1016960001;D3;D;3;Multi-family elevator;-73.9406316;40.78794674;11;61;1940;8;;3.291194147;addresspoint;0.714422241;71.44222414
14261;1030383;Manhattan;Upper West Side-Lincoln Square;Unknown;1011620054;A4;A;1;One & two family;-73.98408238;40.77854352;4;48;1892;73;193.9960938;1.842723425;addresspoint;0.123579381;12.35793807
14262;1009810;Manhattan;West Village;Unknown;1005830052;B1;B;1;One & two family;-74.00595293;40.73031814;3;44.27;1852;18;166.1992188;5.533232548;addresspoint;0.053466969;5.346696883
14263;1058464;Manhattan;Harlem (South);Unknown;1019260009;C2;C;2;Multi-family walk-up;-73.95258639;40.80673159;5;58.86;1910;30;182.3554688;2.083559191;addresspoint;0.16768727;16.768727
14264;1060122;Manhattan;Harlem (North);Unknown;1020110052;C1;C;2;Multi-family walk-up;-73.93897765;40.81968943;6;82;1915;18;435.8007813;11.3623645;centroid_fallback;0.157395465;15.73954647
14265;1017949;Manhattan;Gramercy;Unknown;1008760011;D3;D;3;Multi-family elevator;-73.98678774;40.73847525;5;73.78;1850;31;318.1875;12.20874113;centroid_fallback;0.338179081;33.81790811
14266;1052427;Manhattan;East Harlem (South);Unknown;1016550035;O2;O;5;Commercial & office;-73.94367277;40.79084532;2;36.67092161;1950;10;;0.757704157;addresspoint;0.700376094;70.03760935
14267;1046021;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014730012;C6;C;2;Multi-family walk-up;-73.95202582;40.77137682;4;48.67;1910;34;270.4492188;3.263868899;addresspoint;0.153151331;15.31513311
14268;1009460;Manhattan;Greenwich Village;Unknown;1005730014;A4;A;1;One & two family;-73.99794156;40.73430272;3.5;42.55;1832;22;174.09375;2.44991851;addresspoint;0.097201119;9.72011186
14269;1002109;Manhattan;Tribeca-Civic Center;Unknown;1001877504;RM;R;4;Mixed residential/commercial;-74.00923081;40.71956109;3;50.43;1907;16;320.5234375;3.268762355;addresspoint;0.713504404;71.35044037
14270;1013224;Manhattan;Chelsea-Hudson Yards;Unknown;1007430053;D7;D;4;Mixed residential/commercial;-74.00083542;40.74363391;6;66.89;1906;19;519.7304688;0.675747314;addresspoint;0.793431189;79.34311889
14271;1055730;Manhattan;Upper West Side-Manhattan Valley;Unknown;1018440055;C4;C;2;Multi-family walk-up;-73.96067282;40.80062603;5;56.60236564;1902;63;310.8828125;1.684530967;addresspoint;0.196691762;19.66917624
14272;1054924;Manhattan;Harlem (South);Unknown;1018200041;D1;D;3;Multi-family elevator;-73.95300908;40.79903416;6;70.57104338;1915;24;555.5703125;13.71307707;centroid_fallback;0.455196802;45.51968023
14273;1038236;Manhattan;East Midtown-Turtle Bay;Unknown;1013230034;C1;C;2;Multi-family walk-up;-73.9694638;40.75505256;6;67.7;1907;30;399.8515625;3.14468478;addresspoint;0.172767048;17.27670477
14274;1082678;Manhattan;Greenwich Village;Unknown;1005620001;D0;D;3;Multi-family elevator;-73.99295996;40.7329922;12;63.68;1923;38;143.3945313;1.640115461;addresspoint;0.876228946;87.6228946
14275;1020587;Manhattan;Gramercy;Unknown;1009287501;RM;R;4;Mixed residential/commercial;-73.97914312;40.73648786;5;51;1910;14;202.21875;8.408075301;centroid_fallback;0.72386345;72.38634503
14276;1078309;Manhattan;West Village;Unknown;1006340063;C7;C;4;Mixed residential/commercial;-74.00619297;40.73618718;4;36.22;1900;21;207.1171875;4.712553339;addresspoint;0.604899193;60.48991926
14277;1059687;Manhattan;Morningside Heights;Unknown;1019770048;C4;C;2;Multi-family walk-up;-73.95930309;40.81167588;5;57.33;1901;95;389.1640625;1.657547997;addresspoint;0.183410568;18.34105679
14278;1041940;Manhattan;Upper East Side-Carnegie Hill;Unknown;1013950058;S5;S;4;Mixed residential/commercial;-73.96766591;40.76344452;4;54.9;1925;48;197.96875;2.380638755;addresspoint;0.70000933;70.00093304
14279;1081119;Manhattan;East Harlem (North);Unknown;1017570020;D9;D;3;Multi-family elevator;-73.93554994;40.81057489;14;175.1464519;1947;10;;17.47711554;addresspoint;0.67158611;67.15861099
14280;1016886;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008570007;HB;H;5;Commercial & office;-73.98698138;40.7439751;12;149.07;1905;36;631.234375;2.623277567;addresspoint;0.781131785;78.11317849
14281;1026370;Manhattan;Hell's Kitchen;Unknown;1010530037;D1;D;3;Multi-family elevator;-73.9923681;40.75979482;6;67.53;1901;33;563.5351563;12.43504657;centroid_fallback;0.433448089;43.34480887
14282;1090452;Manhattan;Chelsea-Hudson Yards;Unknown;1007310039;D7;D;4;Mixed residential/commercial;-73.99703624;40.75295834;7;102;2018;47;322.9335938;3.959935095;addresspoint;0.853133241;85.31332411
14283;1090386;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008597504;RM;R;4;Mixed residential/commercial;-73.98622442;40.74562378;51;663;2021;41;;4.808704811;addresspoint;0.976997483;97.69974829
14284;1085935;Manhattan;Chelsea-Hudson Yards;Unknown;1006620019;T2;T;7;Transportation/utility;-74.00933737;40.74762126;2;78;1908;0;;2.21155662;addresspoint;0.928478688;92.84786877
14285;1079167;Manhattan;Tribeca-Civic Center;Unknown;1001410002;K4;K;4;Mixed residential/commercial;-74.00959485;40.71655683;3;37.06;1915;18;206.9335938;2.050574834;addresspoint;0.752084019;75.20840195
14286;1046630;Manhattan;Upper East Side-Carnegie Hill;Unknown;1014920041;A4;A;1;One & two family;-73.96024019;40.77704077;5;72.63208273;1915;85;201.2109375;2.715308585;addresspoint;0.133586775;13.35867753
14287;1028146;Manhattan;Upper West Side-Lincoln Square;Unknown;1011177501;RM;R;4;Mixed residential/commercial;-73.97991853;40.77184541;6.5;79;1983;76;384.109375;1.893463018;addresspoint;0.819436372;81.9436372
14288;1046656;Manhattan;Upper East Side-Carnegie Hill;Unknown;1014920146;A9;A;1;One & two family;-73.96067385;40.77720807;5;55.97;1899;88;196.3476563;2.268093947;addresspoint;0.12702265;12.70226504
14289;1049895;Manhattan;Upper East Side-Yorkville;Unknown;1015450032;C1;C;2;Multi-family walk-up;-73.95150281;40.77503097;5;57.51;1920;54;274.6132813;1.259966139;addresspoint;0.157949917;15.79499167
14290;1019084;Manhattan;Murray Hill-Kips Bay;Unknown;1008930011;O2;O;5;Commercial & office;-73.97898933;40.74879814;4;59.54;1863;69;221.3398438;2.512893682;addresspoint;0.505684164;50.56841642
14291;1044776;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014430045;A4;A;1;One & two family;-73.95914313;40.76642403;3;43.40238003;1899;58;130.484375;2.030628683;addresspoint;0.12130602;12.13060197
14292;1054016;Manhattan;East Harlem (North);Unknown;1017490064;S9;S;4;Mixed residential/commercial;-73.9416282;40.805868;4;57.83;1900;19;574.0585938;2.422863779;addresspoint;0.726701359;72.67013588
14293;1043834;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014170013;C3;C;2;Multi-family walk-up;-73.96398033;40.76308361;4;46.14;1875;62;128.4296875;4.283129065;addresspoint;0.085493658;8.549365761
14294;1052645;Manhattan;East Harlem (South);Unknown;1016710039;C7;C;4;Mixed residential/commercial;-73.9444636;40.78627787;6;80.90665192;2015;6;;1.680566337;addresspoint;0.804191551;80.41915508
14295;1062251;Manhattan;Hamilton Heights-Sugar Hill;Unknown;1020840061;C6;C;2;Multi-family walk-up;-73.94646798;40.83121455;5;63.88;1900;136;352.2304688;2.236152889;addresspoint;0.11098392;11.09839198
14296;1013873;Manhattan;Chelsea-Hudson Yards;Unknown;1007680012;K4;K;4;Mixed residential/commercial;-73.99969765;40.74206653;2;26.04;1915;22;632.34375;3.265635445;addresspoint;0.785733766;78.57337663
14297;1080216;Manhattan;West Village;Unknown;1006180005;O6;O;5;Commercial & office;-74.00227402;40.73942976;10;31.56461064;1930;23;148.4375;0.563297431;addresspoint;0.891878503;89.1878503
14298;1064056;Manhattan;Washington Heights (North);Unknown;1021700074;K1;K;5;Commercial & office;-73.93194064;40.85733442;1;14.12591085;1930;63;;2.646900292;addresspoint;0.742866238;74.2866238
14299;1082378;Manhattan;Harlem (North);Unknown;1019410001;C7;C;4;Mixed residential/commercial;-73.945889;40.81650148;5;56.8;1910;28;261.84375;13.63467029;centroid_fallback;0.580776782;58.07767818
14300;1001933;Manhattan;Tribeca-Civic Center;Unknown;1001750022;M1;M;8;Public facilities;-74.00423911;40.71833398;2;64.52;1967;21;585.5039063;15.13046341;centroid_fallback;0.378827086;37.88270857
14301;1024816;Manhattan;Midtown-Times Square;Unknown;1010230006;D7;D;4;Mixed residential/commercial;-73.98485518;40.76280203;9;102.49;1912;63;910.7851563;2.356380128;addresspoint;0.830213546;83.02135455
14302;1026952;Manhattan;Hell's Kitchen;Unknown;1010747501;RB;R;5;Commercial & office;-73.99579946;40.7625114;11;153;1930;22;;1.998975227;addresspoint;0.635615326;63.56153263
14303;1012504;Manhattan;Chelsea-Hudson Yards;Unknown;1007090013;P9;P;8;Public facilities;-73.99963224;40.7575348;3;43.785631;1920;24;397.8867188;1.579371674;addresspoint;0.270850335;27.08503348
14304;1088120;Manhattan;Chelsea-Hudson Yards;Unknown;1007010062;D8;D;3;Multi-family elevator;-74.00329276;40.75280524;34;355.8933211;2008;13;;0.811674109;addresspoint;0.92646749;92.64674903
